Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,23804,2025,10,6,6.6,1,N
IDCJAC0009,23804,2025,10,7,0,,N
IDCJAC0009,23804,2025,10,8,0,,N
IDCJAC0009,23804,2025,10,9,1,1,N
IDCJAC0009,23804,2025,10,10,0,,N
IDCJAC0009,23804,2025,10,11,0.2,1,N
IDCJAC0009,23804,2025,10,12,0.2,1,N
IDCJAC0009,23804,2025,10,13,0.6,1,N
IDCJAC0009,23804,2025,10,14,0.2,1,N
IDCJAC0009,23804,2025,10,15,0,1,N
IDCJAC0009,23804,2025,10,16,0,,N
IDCJAC0009,23804,2025,10,17,0.4,1,N
IDCJAC0009,23804,2025,10,18,0,,N
IDCJAC0009,23804,2025,10,19,0,,N
IDCJAC0009,23804,2025,10,20,1.4,1,N
IDCJAC0009,23804,2025,10,21,3.8,1,N
IDCJAC0009,23804,2025,10,22,7.2,1,N
IDCJAC0009,23804,2025,10,23,0.4,1,N
IDCJAC0009,23804,2025,10,24,0,1,N
IDCJAC0009,23804,2025,10,25,0,,N
IDCJAC0009,23804,2025,10,26,6.4,1,N
IDCJAC0009,23804,2025,10,27,0.6,1,N
IDCJAC0009,23804,2025,10,28,0,,N
IDCJAC0009,23804,2025,10,29,0,,N
IDCJAC0009,23804,2025,10,30,0,,N
IDCJAC0009,23804,2025,10,31,8,1,N
IDCJAC0009,23804,2025,11,1,0,,N
IDCJAC0009,23804,2025,11,2,0,,N
IDCJAC0009,23804,2025,11,3,3.2,1,N
IDCJAC0009,23804,2025,11,4,7.8,1,N
IDCJAC0009,23804,2025,11,5,1.2,1,N
IDCJAC0009,23804,2025,11,6,0,,N
IDCJAC0009,23804,2025,11,7,0,,N
IDCJAC0009,23804,2025,11,8,2.2,1,N
IDCJAC0009,23804,2025,11,9,0.6,1,N
IDCJAC0009,23804,2025,11,10,0.2,1,N
IDCJAC0009,23804,2025,11,11,2.2,1,Y
IDCJAC0009,23804,2025,11,12,0,,N
IDCJAC0009,23804,2025,11,13,0,,N
IDCJAC0009,23804,2025,11,14,0,,N
IDCJAC0009,23804,2025,11,15,0,,
IDCJAC0009,23804,2025,11,16,0,,
IDCJAC0009,23804,2025,11,17,11,3,Y
IDCJAC0009,23804,2025,11,18,0,,N
IDCJAC0009,23804,2025,11,19,0.8,1,N
IDCJAC0009,23804,2025,11,20,0.4,1,N
IDCJAC0009,23804,2025,11,21,0,,N
IDCJAC0009,23804,2025,11,22,0.4,1,N
IDCJAC0009,23804,2025,11,23,9.4,1,N
IDCJAC0009,23804,2025,11,24,0,,N
IDCJAC0009,23804,2025,11,25,0,,N
IDCJAC0009,23804,2025,11,26,1.4,1,N
IDCJAC0009,23804,2025,11,27,0,,N
IDCJAC0009,23804,2025,11,28,0,,N
IDCJAC0009,23804,2025,11,29,20.8,1,N
IDCJAC0009,23804,2025,11,30,1.8,1,N
IDCJAC0009,23804,2025,12,1,3.2,1,N
IDCJAC0009,23804,2025,12,2,0,,N
IDCJAC0009,23804,2025,12,3,0,,N
IDCJAC0009,23804,2025,12,4,0,,N
IDCJAC0009,23804,2025,12,5,0,,N
IDCJAC0009,23804,2025,12,6,0.6,1,N
IDCJAC0009,23804,2025,12,7,0.2,1,N
IDCJAC0009,23804,2025,12,8,0,,N
IDCJAC0009,23804,2025,12,9,0,,N
IDCJAC0009,23804,2025,12,10,0.6,1,N
IDCJAC0009,23804,2025,12,11,0.4,1,N
IDCJAC0009,23804,2025,12,12,0,,N
IDCJAC0009,23804,2025,12,13,0.6,1,N
IDCJAC0009,23804,2025,12,14,0,,N
IDCJAC0009,23804,2025,12,15,0,,N
IDCJAC0009,23804,2025,12,16,0,,N
IDCJAC0009,23804,2025,12,17,0,,N
IDCJAC0009,23804,2025,12,18,0,,N
IDCJAC0009,23804,2025,12,19,0,,N
IDCJAC0009,23804,2025,12,20,0,,N
IDCJAC0009,23804,2025,12,21,3.4,1,N
IDCJAC0009,23804,2025,12,22,5.4,1,N
IDCJAC0009,23804,2025,12,23,0,,N
IDCJAC0009,23804,2025,12,24,0,,N
IDCJAC0009,23804,2025,12,25,0,,N
IDCJAC0009,23804,2025,12,26,0,,N
IDCJAC0009,23804,2025,12,27,0,,N
IDCJAC0009,23804,2025,12,28,0,,N
IDCJAC0009,23804,2025,12,29,0,,N
IDCJAC0009,23804,2025,12,30,0,,N
IDCJAC0009,23804,2025,12,31,0,,N
